# slack_ns	startpoint	endpoint	cells
-0.322444	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[2]	_43527_|_43528_|_43532_|lane[1]$_SDFFE_PP0P_|output2045|place15053|place15054|place15062
-0.322443	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[2]	_43527_|_43528_|_43532_|lane[1]$_SDFFE_PP0P_|output2045|place15053|place15054|place15062
-0.322443	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[2]	_43527_|_43528_|_43532_|lane[1]$_SDFFE_PP0P_|output2045|place15053|place15054|place15062
-0.322442	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[2]	_43527_|_43528_|_43532_|lane[1]$_SDFFE_PP0P_|output2045|place15053|place15054|place15062
-0.322271	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[46]	_42689_|clone16100|index_wb_data$_SDFFE_PP0P_|output2496|place14491|place15124|place15125|rebuffer16099|rebuffer16466
-0.322266	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[424]	_43083_|index_wb_data$_SDFFE_PP0P_|output2446|place14042|place15097|place15098|place15138|rebuffer15656|rebuffer16163|rebuffer16465
-0.322179	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[384]	_43040_|clone16684|index_wb_data$_SDFFE_PP0P_|place14088|place14089|place15118|place15138|place7131|rebuffer15859|rebuffer16465
-0.322063	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[3]	_43184_|_43185_|_43187_|lane[1]$_SDFFE_PP0P_|output2072|place15059|place15062
-0.322062	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[3]	_43184_|_43185_|_43187_|lane[1]$_SDFFE_PP0P_|output2072|place15059|place15062
-0.322062	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[3]	_43184_|_43185_|_43187_|lane[1]$_SDFFE_PP0P_|output2072|place15059|place15062
-0.322061	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_dqs_cntvaluein[3]	_43184_|_43185_|_43187_|lane[1]$_SDFFE_PP0P_|output2072|place15059|place15062
