# stage	1_synth
# top_module	bitonic_sort
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
62	-0.1829	_14063_	1
62	-0.1829	_14043_	2
62	-0.1829	_14042_	1
62	-0.1829	_07097_	2
62	-0.1829	_07095_	1
63	-0.1829	SORT_STAGE[0].BLOCK[4].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[12]	1
63	-0.1829	_14065_	10
63	-0.1829	_14064_	5
63	-0.1829	_14063_	1
63	-0.1829	_14043_	2
63	-0.1829	_14042_	1
63	-0.1829	_07097_	2
63	-0.1829	_07095_	1
64	-0.1829	SORT_STAGE[0].BLOCK[4].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[13]	1
64	-0.1829	_14065_	10
64	-0.1829	_14064_	5
64	-0.1829	_14063_	1
64	-0.1829	_14043_	2
64	-0.1829	_14042_	1
64	-0.1829	_07097_	2
64	-0.1829	_07095_	1
65	-0.1829	SORT_STAGE[0].BLOCK[4].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[14]	1
65	-0.1829	_14065_	10
65	-0.1829	_14064_	5
65	-0.1829	_14063_	1
65	-0.1829	_14043_	2
65	-0.1829	_14042_	1
65	-0.1829	_07097_	2
65	-0.1829	_07095_	1
66	-0.1829	SORT_STAGE[0].BLOCK[4].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[1]	1
66	-0.1829	_14066_	10
66	-0.1829	_14064_	5
66	-0.1829	_14063_	1
66	-0.1829	_14043_	2
66	-0.1829	_14042_	1
66	-0.1829	_07097_	2
66	-0.1829	_07095_	1
67	-0.1829	SORT_STAGE[0].BLOCK[4].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[2]	1
67	-0.1829	_14066_	10
67	-0.1829	_14064_	5
67	-0.1829	_14063_	1
67	-0.1829	_14043_	2
67	-0.1829	_14042_	1
67	-0.1829	_07097_	2
67	-0.1829	_07095_	1
68	-0.1829	SORT_STAGE[0].BLOCK[4].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[3]	1
68	-0.1829	_14066_	10
68	-0.1829	_14064_	5
68	-0.1829	_14063_	1
68	-0.1829	_14043_	2
68	-0.1829	_14042_	1
68	-0.1829	_07097_	2
68	-0.1829	_07095_	1
69	-0.1829	SORT_STAGE[0].BLOCK[4].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[4]	1
69	-0.1829	_14066_	10
69	-0.1829	_14064_	5
69	-0.1829	_14063_	1
69	-0.1829	_14043_	2
69	-0.1829	_14042_	1
69	-0.1829	_07097_	2
69	-0.1829	_07095_	1
70	-0.1829	SORT_STAGE[0].BLOCK[4].bitonic_block_inst.BLOCK_STAGE[0].NODE[0].bitonic_node_inst.COMP[0].comp_inst.H_REG[5]	1
70	-0.1829	_14065_	10
70	-0.1829	_14064_	5
70	-0.1829	_14063_	1
70	-0.1829	_14043_	2
70	-0.1829	_14042_	1
