# stage	1_synth
# top_module	e203_cpu_top
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
361	-2.5762	_12753_	7
362	-2.5762	rst_dtcm	741
362	-2.5762	_12753_	7
363	-2.5762	rst_dtcm	741
363	-2.5762	_12753_	7
364	-2.5762	rst_dtcm	741
364	-2.5762	_12753_	7
365	-2.5762	rst_dtcm	741
365	-2.5762	_12753_	7
366	-2.5762	rst_dtcm	741
366	-2.5762	_12753_	7
367	-2.5762	rst_dtcm	741
367	-2.5762	_12753_	7
368	-2.5762	rst_dtcm	741
368	-2.5762	_12753_	7
369	-2.5762	rst_dtcm	741
369	-2.5762	_12753_	7
370	-2.5762	rst_dtcm	741
370	-2.5762	_12753_	7
371	-2.5762	rst_dtcm	741
371	-2.5762	_12753_	7
372	-2.5762	rst_dtcm	741
372	-2.5762	_12753_	7
373	-2.5762	rst_dtcm	741
373	-2.5762	_12753_	7
374	-2.5762	rst_dtcm	741
374	-2.5762	_12753_	7
375	-2.5762	rst_dtcm	741
375	-2.5762	_12753_	7
376	-2.5762	rst_dtcm	741
376	-2.5762	_12753_	7
377	-2.5762	rst_dtcm	741
377	-2.5762	_12753_	7
378	-2.5762	rst_dtcm	741
378	-2.5762	_12753_	7
379	-2.5762	rst_dtcm	741
379	-2.5762	_12753_	7
380	-2.5762	rst_dtcm	741
380	-2.5762	_12753_	7
381	-2.5762	rst_dtcm	741
381	-2.5762	_12753_	7
382	-2.5762	rst_dtcm	741
382	-2.5762	_12753_	7
383	-2.5762	rst_dtcm	741
383	-2.5762	_12753_	7
384	-2.5762	rst_dtcm	741
384	-2.5762	_12753_	7
385	-2.5762	rst_dtcm	741
385	-2.5762	_12753_	7
386	-2.5762	rst_dtcm	741
386	-2.5762	_12753_	7
387	-2.5762	rst_dtcm	741
387	-2.5762	_12753_	7
388	-2.5762	rst_dtcm	741
388	-2.5762	_12753_	7
389	-2.5762	rst_dtcm	741
389	-2.5762	_12753_	7
390	-2.5762	rst_dtcm	741
390	-2.5762	_12753_	7
391	-2.5762	rst_dtcm	741
391	-2.5762	_12753_	7
392	-2.5762	rst_dtcm	741
