# stage	1_synth
# top_module	jpeg_encoder
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
27	-1.0235	_28516_	1
27	-1.0235	_28494_	3
27	-1.0235	_28493_	3
27	-1.0235	_28491_	1
27	-1.0235	_20363_	4
27	-1.0235	_20361_	1
27	-1.0235	_06845_	2
27	-1.0235	_44950_	1
27	-1.0235	_44195_	1
27	-1.0235	_44192_	1
27	-1.0235	_40070_	4
27	-1.0235	_01159_	5
27	-1.0235	_13480_	10
27	-1.0235	_13336_	10
27	-1.0235	_13334_	10
27	-1.0235	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
28	-1.0225	_11936_	1
28	-1.0225	_27589_	1
28	-1.0225	_27588_	1
28	-1.0225	_27584_	3
28	-1.0225	_27583_	3
28	-1.0225	_27581_	1
28	-1.0225	_27580_	2
28	-1.0225	_27578_	1
28	-1.0225	_07158_	2
28	-1.0225	_43338_	1
28	-1.0225	_43217_	1
28	-1.0225	_43013_	1
28	-1.0225	_42910_	4
28	-1.0225	_01156_	7
28	-1.0225	_13480_	10
28	-1.0225	_13336_	10
28	-1.0225	_13334_	10
28	-1.0225	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
29	-1.0213	_13257_	1
29	-1.0213	_33780_	1
29	-1.0213	_33779_	2
29	-1.0213	_30544_	3
29	-1.0213	_30543_	3
29	-1.0213	_30542_	1
29	-1.0213	_30541_	2
29	-1.0213	_30540_	1
29	-1.0213	_30539_	2
29	-1.0213	_30537_	2
29	-1.0213	_07332_	2
29	-1.0213	_47361_	1
29	-1.0213	_43285_	1
29	-1.0213	_41806_	1
29	-1.0213	_40302_	1
29	-1.0213	_00850_	4
29	-1.0213	_13395_	10
29	-1.0213	_13336_	10
29	-1.0213	_13334_	10
29	-1.0213	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
30	-1.0177	_10842_	1
30	-1.0177	_21292_	1
30	-1.0177	_21291_	1
30	-1.0177	_21287_	3
30	-1.0177	_21286_	3
30	-1.0177	_21284_	1
30	-1.0177	_21283_	2
30	-1.0177	_21282_	2
30	-1.0177	_06609_	2
30	-1.0177	_45253_	1
30	-1.0177	_44839_	1
30	-1.0177	_44836_	1
30	-1.0177	_42910_	4
30	-1.0177	_01156_	7
30	-1.0177	_13480_	10
30	-1.0177	_13336_	10
30	-1.0177	_13334_	10
30	-1.0177	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
31	-1.0163	_13194_	1
31	-1.0163	_33162_	1
31	-1.0163	_33161_	2
31	-1.0163	_25545_	3
31	-1.0163	_25544_	3
31	-1.0163	_25543_	1
31	-1.0163	_25542_	2
31	-1.0163	_25540_	1
31	-1.0163	_25539_	2
31	-1.0163	_25537_	2
31	-1.0163	_07239_	2
31	-1.0163	_37979_	1
31	-1.0163	_37936_	1
31	-1.0163	_37905_	1
31	-1.0163	_37866_	1
31	-1.0163	_00436_	3
31	-1.0163	_13480_	10
31	-1.0163	_13336_	10
31	-1.0163	_13334_	10
31	-1.0163	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
32	-1.0145	_13127_	1
32	-1.0145	_32361_	1
32	-1.0145	_32360_	2
32	-1.0145	_19157_	3
32	-1.0145	_19156_	3
32	-1.0145	_19155_	1
32	-1.0145	_19154_	2
32	-1.0145	_19153_	1
32	-1.0145	_19152_	2
32	-1.0145	_19151_	2
32	-1.0145	_05820_	2
32	-1.0145	_45845_	1
32	-1.0145	_45765_	1
32	-1.0145	_45402_	1
32	-1.0145	_45364_	1
32	-1.0145	_02827_	3
32	-1.0145	_13737_	10
